"bk_Code","ID","PARENT_ID","VERSION","VALUE","LANGUAGE","CODE_VALUE","IUPAC_NAME","TEXT_KEY","BBCH_STAGE_FROM","BBCH_STAGE_TO","MIN_INTERNAL_BETWEEN_USES","MAX_APPLICATIONS","UNIT_MAX_APPLICATIONS","InfofitoRef"
"10642F81-5DED-4D34-8DC9-776BBFE8E7F0-fr","10642F81-5DED-4D34-8DC9-776BBFE8E7F0","","","Asse","fr","1720","","City","","","","","",""
"10642F81-5DED-4D34-8DC9-776BBFE8E7F0-it","10642F81-5DED-4D34-8DC9-776BBFE8E7F0","","","Asse","it","1720","","City","","","","","",""
"106BBBDE-11F5-4DA1-8412-58C3051B701C-en","106BBBDE-11F5-4DA1-8412-58C3051B701C","","0","","en","15907","","Obligation","","","","","",""
"108A33CE-0F97-4148-870F-33FCA6160184-de","108A33CE-0F97-4148-870F-33FCA6160184","","2","Dicamba-Natrium","de","","sodium 3,6-dichloro-2-methoxybenzoate","Substance","","","","","",""
"106BBBDE-11F5-4DA1-8412-58C3051B701C-fr","106BBBDE-11F5-4DA1-8412-58C3051B701C","","0","Application de la bouillie: Porter des gants de protection + une tenue de protection. Les équipements techniques utilisés lors de l'application (p. ex. cabine de tracteur fermée) peuvent remplacer les équipements personnels de protection s'ils offrent de manière avérée une protection semblable ou supérieure.","fr","15907","","Obligation","","","","","",""
"106BBBDE-11F5-4DA1-8412-58C3051B701C-it","106BBBDE-11F5-4DA1-8412-58C3051B701C","","0","Applicazione della poltiglia: Indossare guanti di protezione + indumenti protettivi. I dispositivi di protezione individuale possono essere sostituiti, durante l'applicazione, da dispositivi di protezione tecnici (p.es. cabina del trattore chiusa), qualora vi sia la garanzia che offrano una protezione analoga o superiore.","it","15907","","Obligation","","","","","",""
"106BBBDE-11F5-4DA1-8412-58C3051B701C-de","106BBBDE-11F5-4DA1-8412-58C3051B701C","","0","Ausbringen der Spritzbrühe: Schutzhandschuhe + Schutzanzug tragen. Technische Schutzvorrichtungen während des Ausbringens (z.B. geschlossene Traktorkabine) können die vorgeschriebene persönliche Schutzausrüstung ersetzen, wenn gewährleistet ist, dass sie einen vergleichbaren oder höheren Schutz bieten.","de","15907","","Obligation","","","","","",""
"108A33CE-0F97-4148-870F-33FCA6160184-it","108A33CE-0F97-4148-870F-33FCA6160184","","2","Dicamba-sodio","it","","sodium 3,6-dichloro-2-methoxybenzoate","Substance","","","","","",""
"108A33CE-0F97-4148-870F-33FCA6160184-fr","108A33CE-0F97-4148-870F-33FCA6160184","","2","dicamba-sodium","fr","","sodium 3,6-dichloro-2-methoxybenzoate","Substance","","","","","",""
"108A33CE-0F97-4148-870F-33FCA6160184-en","108A33CE-0F97-4148-870F-33FCA6160184","","2","Dicamba-sodium-salt","en","","sodium 3,6-dichloro-2-methoxybenzoate","Substance","","","","","",""
"108F2BF1-D967-4908-9787-CB1057E30F73-en","108F2BF1-D967-4908-9787-CB1057E30F73","","0","","en","","","Measure","","","","","",""
"108F2BF1-D967-4908-9787-CB1057E30F73-de","108F2BF1-D967-4908-9787-CB1057E30F73","","0","Organismen/m2 oder Befallsherd","de","","","Measure","","","","","",""
"108F2BF1-D967-4908-9787-CB1057E30F73-fr","108F2BF1-D967-4908-9787-CB1057E30F73","","0","organismes/m2 ou rond attaqué","fr","","","Measure","","","","","",""
"108F2BF1-D967-4908-9787-CB1057E30F73-it","108F2BF1-D967-4908-9787-CB1057E30F73","","0","organismi/m2 o focolaio","it","","","Measure","","","","","",""
"109BF1EA-AEC3-4765-B7F9-57A455FEF410-en","109BF1EA-AEC3-4765-B7F9-57A455FEF410","","0","","en","8416","","Obligation","","","","","",""
"109BF1EA-AEC3-4765-B7F9-57A455FEF410-fr","109BF1EA-AEC3-4765-B7F9-57A455FEF410","","0","2 traitements au maximum par année.","fr","8416","","Obligation","","","","","",""
"109BF1EA-AEC3-4765-B7F9-57A455FEF410-it","109BF1EA-AEC3-4765-B7F9-57A455FEF410","","0","Al massimo 2 trattamenti per anno.","it","8416","","Obligation","","","","","",""
"109BF1EA-AEC3-4765-B7F9-57A455FEF410-de","109BF1EA-AEC3-4765-B7F9-57A455FEF410","","0","Maximal 2 Behandlungen pro Jahr.","de","8416","","Obligation","","","","","",""
"10C82FB9-FE73-428C-894C-4526207AFCD2-en","10C82FB9-FE73-428C-894C-4526207AFCD2","","0","","en","12141","","Obligation","","","","","",""
"10C82FB9-FE73-428C-894C-4526207AFCD2-de","10C82FB9-FE73-428C-894C-4526207AFCD2","","0","Ansetzen der Spritzbrühe: Schutzbrille oder Visier tragen.","de","12141","","Obligation","","","","","",""
"10C82FB9-FE73-428C-894C-4526207AFCD2-it","10C82FB9-FE73-428C-894C-4526207AFCD2","","0","Durante la preparazione della poltiglia: Indossare occhiali di protezione o una visiera.","it","12141","","Obligation","","","","","",""
"10C82FB9-FE73-428C-894C-4526207AFCD2-fr","10C82FB9-FE73-428C-894C-4526207AFCD2","","0","Préparation de la bouillie: Porter des lunettes de protection ou une visière","fr","12141","","Obligation","","","","","",""
"FAE3C0EF-B537-4EBA-AE2B-E31819FE561C-en","FAE3C0EF-B537-4EBA-AE2B-E31819FE561C","","0","","en","","","Pest","","","","","",""
"FAE3C0EF-B537-4EBA-AE2B-E31819FE561C-fr","FAE3C0EF-B537-4EBA-AE2B-E31819FE561C","","0","Fonte des semis des crucifères","fr","","","Pest","","","","","",""
"FAE3C0EF-B537-4EBA-AE2B-E31819FE561C-it","FAE3C0EF-B537-4EBA-AE2B-E31819FE561C","","0","Phoma lingam","it","","","Pest","","","","","",""
"FAE3C0EF-B537-4EBA-AE2B-E31819FE561C-de","FAE3C0EF-B537-4EBA-AE2B-E31819FE561C","","0","Umfallkrankheit des Kohls","de","","","Pest","","","","","",""
"FAEE8F93-610F-4C52-8CDE-1C5EBAAF0D2A-en","FAEE8F93-610F-4C52-8CDE-1C5EBAAF0D2A","","0","","en","13264","","Obligation","","","","","",""
"FAEE8F93-610F-4C52-8CDE-1C5EBAAF0D2A-de","FAEE8F93-610F-4C52-8CDE-1C5EBAAF0D2A","","0","Ansetzen der Spritzbrühe: Schutzhandschuhe + Atemschutzmaske (P3) tragen. Ausbringen der Spritzbrühe: Schutzhandschuhe + Schutzanzug tragen. Technische Schutzvorrichtungen während des Ausbringens (z.B. geschlossene Traktorkabine) können die vorgeschriebene persönliche Schutzausrüstung ersetzen, wenn gewährleistet ist, dass sie einen vergleichbaren oder höheren Schutz bieten.   ","de","13264","","Obligation","","","","","",""
"FB175D39-DABA-4D79-BA67-EA1574C43481-en","FB175D39-DABA-4D79-BA67-EA1574C43481","","0","","en","","","PestAdditionalText","","","","","",""
"FB175D39-DABA-4D79-BA67-EA1574C43481-de","FB175D39-DABA-4D79-BA67-EA1574C43481","","0","Papierflecken","de","","","PestAdditionalText","","","","","",""
"FB175D39-DABA-4D79-BA67-EA1574C43481-it","FB175D39-DABA-4D79-BA67-EA1574C43481","","0","Peronospora del porro (Phytophtora porri)","it","","","PestAdditionalText","","","","","",""
"FAEE8F93-610F-4C52-8CDE-1C5EBAAF0D2A-it","FAEE8F93-610F-4C52-8CDE-1C5EBAAF0D2A","","0","Durante la preparazione della poltiglia: Indossare guanti di protezione + una maschera di protezione per le vie respiratore (P3). Applicazione della poltiglia: Indossare guanti di protezione + indumenti protettivi. I dispositivi di protezione individuale possono essere sostituiti, durante l'applicazione, da dispositivi di protezione tecnici (p.es. cabina del trattore chiusa), qualora vi sia la garanzia che offrano una protezione analoga o superiore.   ","it","13264","","Obligation","","","","","",""
"FAEE8F93-610F-4C52-8CDE-1C5EBAAF0D2A-fr","FAEE8F93-610F-4C52-8CDE-1C5EBAAF0D2A","","0","Préparation de la bouillie: Porter des gants de protection + un masque de protection respiratoire (P3). Application de la bouillie: Porter des gants de protection + une tenue de protection. Les équipements techniques utilisés lors de l'application (p. ex. cabine de tracteur fermée) peuvent remplacer les équipements personnels de protection s'ils offrent de manière avérée une protection semblable ou supérieure.   ","fr","13264","","Obligation","","","","","",""
"FAF08E1A-6FF4-462F-85BD-6ED2753222E7-en","FAF08E1A-6FF4-462F-85BD-6ED2753222E7","","0","","en","","","Measure","","","","","",""
"FAF08E1A-6FF4-462F-85BD-6ED2753222E7-fr","FAF08E1A-6FF4-462F-85BD-6ED2753222E7","","0","ml/100 kg de semences","fr","","","Measure","","","","","",""
"FAF08E1A-6FF4-462F-85BD-6ED2753222E7-it","FAF08E1A-6FF4-462F-85BD-6ED2753222E7","","0","ml/100 kg di sementi","it","","","Measure","","","","","",""
"FAF08E1A-6FF4-462F-85BD-6ED2753222E7-de","FAF08E1A-6FF4-462F-85BD-6ED2753222E7","","0","ml/100 kg Saatgut","de","","","Measure","","","","","",""
"FAF0CEF4-1555-4152-A023-82248F0D10A2-de","FAF0CEF4-1555-4152-A023-82248F0D10A2","","0","Gesundheitsschädlich bei Verschlucken oder Einatmen.","de","H302 + H332","","CodeR","","","","","",""
"FAF0CEF4-1555-4152-A023-82248F0D10A2-en","FAF0CEF4-1555-4152-A023-82248F0D10A2","","0","Harmful if swallowed or if inhaled.","en","H302 + H332","","CodeR","","","","","",""
"FAF0CEF4-1555-4152-A023-82248F0D10A2-fr","FAF0CEF4-1555-4152-A023-82248F0D10A2","","0","Nocif en cas d¿ingestion ou d¿inhalation.","fr","H302 + H332","","CodeR","","","","","",""
"FAF0CEF4-1555-4152-A023-82248F0D10A2-it","FAF0CEF4-1555-4152-A023-82248F0D10A2","","0","Nocivo se ingerito o inalato.","it","H302 + H332","","CodeR","","","","","",""
"FB175D39-DABA-4D79-BA67-EA1574C43481-fr","FB175D39-DABA-4D79-BA67-EA1574C43481","","0","Phytophtora porri sur le poireau","fr","","","PestAdditionalText","","","","","",""
"FB1EB815-236E-48F7-BFB1-A22A7799BFCF-en","FB1EB815-236E-48F7-BFB1-A22A7799BFCF","","0","","en","13716","","Obligation","","","","","",""
"FB1EB815-236E-48F7-BFB1-A22A7799BFCF-it","FB1EB815-236E-48F7-BFB1-A22A7799BFCF","","0","SPa 1: Per evitare l'insorgenza di resistenza al massimo 3 trattamenti per particella e anno con prodotti del gruppo di principi attivi FRAC G1 (inibitori della sintesi degli steroli; ISS). ","it","13716","","Obligation","","","","","",""
"FB1EB815-236E-48F7-BFB1-A22A7799BFCF-fr","FB1EB815-236E-48F7-BFB1-A22A7799BFCF","","0","SPa 1: Pour éviter le développement de résistances, 3 traitements au maximum par parcelle et par année avec des produits du groupe de matières actives FRAC G1 (inhibiteurs de la synthèse des stérols; ISS). ","fr","13716","","Obligation","","","","","",""
"FB1EB815-236E-48F7-BFB1-A22A7799BFCF-de","FB1EB815-236E-48F7-BFB1-A22A7799BFCF","","0","SPa 1: Zur Vermeidung einer Resistenzbildung maximal 3 Behandlungen pro Parzelle und Jahr mit Produkten aus der Wirkstoffgruppe FRAC G1 (Sterolsynthesehemmer, SSH). ","de","13716","","Obligation","","","","","",""
"FB3B32C6-C0C7-4FD7-954F-3C6D1454D9B6-en","FB3B32C6-C0C7-4FD7-954F-3C6D1454D9B6","","0","","en","15541","","Obligation","","","","","",""
"FB3B32C6-C0C7-4FD7-954F-3C6D1454D9B6-de","FB3B32C6-C0C7-4FD7-954F-3C6D1454D9B6","","0","Die Wirkungseffizienz dieses Produkts wurde nicht für alle Applikationen geprüft und kann deshalb je nach Substrat oder Applikationsbedingungen stark schwanken.","de","15541","","Obligation","","","","","",""
"FB3B32C6-C0C7-4FD7-954F-3C6D1454D9B6-it","FB3B32C6-C0C7-4FD7-954F-3C6D1454D9B6","","0","L'efficacia di questo prodotto non è stata testata per tutte le applicazioni e può quindi variare notevolmente a seconda del substrato o delle condizione d'applicazione.","it","15541","","Obligation","","","","","",""
"FB3B32C6-C0C7-4FD7-954F-3C6D1454D9B6-fr","FB3B32C6-C0C7-4FD7-954F-3C6D1454D9B6","","0","L'efficacité de cette produit n'a pas été testée pour toutes les applications et peut donc varier fortement selon le substrat ou les conditions d'application.","fr","15541","","Obligation","","","","","",""
"FB4131DC-DCA0-4E96-9664-E1D2484E4306-fr","FB4131DC-DCA0-4E96-9664-E1D2484E4306","","0","Chypre","fr","","","Country","","","","","",""
"FB4131DC-DCA0-4E96-9664-E1D2484E4306-it","FB4131DC-DCA0-4E96-9664-E1D2484E4306","","0","Cipro","it","","","Country","","","","","",""
"FB4131DC-DCA0-4E96-9664-E1D2484E4306-en","FB4131DC-DCA0-4E96-9664-E1D2484E4306","","0","Cyprus","en","","","Country","","","","","",""
"FB4131DC-DCA0-4E96-9664-E1D2484E4306-de","FB4131DC-DCA0-4E96-9664-E1D2484E4306","","0","Zypern","de","","","Country","","","","","",""
"FB4E3E3D-2B7A-4BED-BE1D-A13D16900BE6-en","FB4E3E3D-2B7A-4BED-BE1D-A13D16900BE6","","0","Causes severe skin burns and eye damage.","en","H314","","CodeR","","","","","",""
"FB4E3E3D-2B7A-4BED-BE1D-A13D16900BE6-it","FB4E3E3D-2B7A-4BED-BE1D-A13D16900BE6","","0","Provoca gravi ustioni cutanee e gravi lesioni oculari.","it","H314","","CodeR","","","","","",""
"FB4E3E3D-2B7A-4BED-BE1D-A13D16900BE6-fr","FB4E3E3D-2B7A-4BED-BE1D-A13D16900BE6","","0","Provoque des brûlures de la peau et des lésions oculaires graves.","fr","H314","","CodeR","","","","","",""
"FB4E3E3D-2B7A-4BED-BE1D-A13D16900BE6-de","FB4E3E3D-2B7A-4BED-BE1D-A13D16900BE6","","0","Verursacht schwere Verätzungen der Haut und schwere Augenschäden.","de","H314","","CodeR","","","","","",""
"FB5F7D8C-0B31-4AB5-ABE7-D220269D1B3B-en","FB5F7D8C-0B31-4AB5-ABE7-D220269D1B3B","","0","","en","9905","","Obligation","","","","","",""
"FB5F7D8C-0B31-4AB5-ABE7-D220269D1B3B-de","FB5F7D8C-0B31-4AB5-ABE7-D220269D1B3B","","0","Behandlung bei vollem Krautwachstum.","de","9905","","Obligation","","","","","",""
"FB5F7D8C-0B31-4AB5-ABE7-D220269D1B3B-fr","FB5F7D8C-0B31-4AB5-ABE7-D220269D1B3B","","0","Traitement pendant la pleine croissance.","fr","9905","","Obligation","","","","","",""
"FB5F7D8C-0B31-4AB5-ABE7-D220269D1B3B-it","FB5F7D8C-0B31-4AB5-ABE7-D220269D1B3B","","0","Trattamento durante la piena crescita delle piante.","it","9905","","Obligation","","","","","",""
"FB782F96-011A-4161-B19B-3DF3F402B4E7-en","FB782F96-011A-4161-B19B-3DF3F402B4E7","","0","","en","9612","","Obligation","","","","","",""
"FB782F96-011A-4161-B19B-3DF3F402B4E7-fr","FB782F96-011A-4161-B19B-3DF3F402B4E7","","0","En mélange avec 0.5 kg/ha Dancor 70 WG.","fr","9612","","Obligation","","","","","",""
"FB782F96-011A-4161-B19B-3DF3F402B4E7-it","FB782F96-011A-4161-B19B-3DF3F402B4E7","","0","In combinazione con 0.5 kg/ha Dancor 70 WG.","it","9612","","Obligation","","","","","",""
"FB782F96-011A-4161-B19B-3DF3F402B4E7-de","FB782F96-011A-4161-B19B-3DF3F402B4E7","","0","In Tankmischung mit 0.5 kg/ha Dancor 70 WG.","de","9612","","Obligation","","","","","",""
"FB80218B-9E76-4F29-B9DF-B7E542AB950A-en","FB80218B-9E76-4F29-B9DF-B7E542AB950A","","0","","en","F","","ApplicationArea","","","","","",""
"FB80218B-9E76-4F29-B9DF-B7E542AB950A-it","FB80218B-9E76-4F29-B9DF-B7E542AB950A","","0","Campicoltura","it","F","","ApplicationArea","","","","","",""
"FB80218B-9E76-4F29-B9DF-B7E542AB950A-de","FB80218B-9E76-4F29-B9DF-B7E542AB950A","","0","Feldbau","de","F","","ApplicationArea","","","","","",""
"FB80218B-9E76-4F29-B9DF-B7E542AB950A-fr","FB80218B-9E76-4F29-B9DF-B7E542AB950A","","0","Grande culture","fr","F","","ApplicationArea","","","","","",""
"FB8C30ED-2AA6-42EB-92C8-6810D6A6572F-en","FB8C30ED-2AA6-42EB-92C8-6810D6A6572F","","0","","en","","","Pest","","","","","",""
"FB8C30ED-2AA6-42EB-92C8-6810D6A6572F-it","FB8C30ED-2AA6-42EB-92C8-6810D6A6572F","","0","Bruciature fogliari (PLS)","it","","","Pest","","","","","",""
"FB8C30ED-2AA6-42EB-92C8-6810D6A6572F-fr","FB8C30ED-2AA6-42EB-92C8-6810D6A6572F","","0","grillures (PLS)","fr","","","Pest","","","","","",""
"FB8C30ED-2AA6-42EB-92C8-6810D6A6572F-de","FB8C30ED-2AA6-42EB-92C8-6810D6A6572F","","0","Sprenkelnekrosen (PLS)","de","","","Pest","","","","","",""
"FB953573-C447-4623-B98B-5C656C695DF7-en","FB953573-C447-4623-B98B-5C656C695DF7","","3","","en","","","IngredientAdditionalText","","","","","",""
"FB953573-C447-4623-B98B-5C656C695DF7-fr","FB953573-C447-4623-B98B-5C656C695DF7","","3","correspond à 13.8 % de 2,4-D (160 g/L)","fr","","","IngredientAdditionalText","","","","","",""
"FB953573-C447-4623-B98B-5C656C695DF7-de","FB953573-C447-4623-B98B-5C656C695DF7","","3","entspricht 13.8 % 2,4-D (160 g/L)","de","","","IngredientAdditionalText","","","","","",""
"FB953573-C447-4623-B98B-5C656C695DF7-it","FB953573-C447-4623-B98B-5C656C695DF7","","3","pari al 13.8 % di 2,4-D (160 g/L)","it","","","IngredientAdditionalText","","","","","",""
"FBAC88A1-473D-4C2B-B2A1-8E4018A5268E-en","FBAC88A1-473D-4C2B-B2A1-8E4018A5268E","","0","","en","8727","","Obligation","","","","","",""
"FBAC88A1-473D-4C2B-B2A1-8E4018A5268E-fr","FBAC88A1-473D-4C2B-B2A1-8E4018A5268E","","0","Dans 200 à 400 l d'eau/ha.","fr","8727","","Obligation","","","","","",""
"FBAC88A1-473D-4C2B-B2A1-8E4018A5268E-it","FBAC88A1-473D-4C2B-B2A1-8E4018A5268E","","0","In 200 - 400 l di acqua/ha.","it","8727","","Obligation","","","","","",""
"FBAC88A1-473D-4C2B-B2A1-8E4018A5268E-de","FBAC88A1-473D-4C2B-B2A1-8E4018A5268E","","0","In 200 - 400 L Wasser/ha.","de","8727","","Obligation","","","","","",""
"FBC58B82-A6D6-410A-B4D4-2F6F9B1F439B-en","FBC58B82-A6D6-410A-B4D4-2F6F9B1F439B","","0","","en","15654","","Obligation","","","","","",""
"FBC58B82-A6D6-410A-B4D4-2F6F9B1F439B-de","FBC58B82-A6D6-410A-B4D4-2F6F9B1F439B","","0","Nur in Tankmischung mit einem Kupfer-haltigem Produkt (150 - 300 g Reinkupfer/ha).","de","15654","","Obligation","","","","","",""
"FBC58B82-A6D6-410A-B4D4-2F6F9B1F439B-it","FBC58B82-A6D6-410A-B4D4-2F6F9B1F439B","","0","Soltanto in combinazione con un prodotto contenente Rame (150 - 300 g Rame puro/ha).","it","15654","","Obligation","","","","","",""
"FBC58B82-A6D6-410A-B4D4-2F6F9B1F439B-fr","FBC58B82-A6D6-410A-B4D4-2F6F9B1F439B","","0","Uniquement en mélange avec un produit contenant du cuivre (150 - 300 g cuivre pur/ha).","fr","15654","","Obligation","","","","","",""
"C7E9693D-AAC7-4589-AFD1-B24AB31599BA-en","C7E9693D-AAC7-4589-AFD1-B24AB31599BA","","0","","en","13714","","Obligation","","","","","",""
"C7E9693D-AAC7-4589-AFD1-B24AB31599BA-it","C7E9693D-AAC7-4589-AFD1-B24AB31599BA","","0","SPa 1: Per evitare l'insorgenza di resistenza al massimo 4 trattamenti per anno e coltura con prodotti del gruppo di principi attivi FRAC G1 (inibitori della sintesi degli steroli; ISS). ","it","13714","","Obligation","","","","","",""
"C7E9693D-AAC7-4589-AFD1-B24AB31599BA-fr","C7E9693D-AAC7-4589-AFD1-B24AB31599BA","","0","SPa 1: Pour éviter le développement de résistances, 4 traitements au maximum par culture et par année avec des produits du groupe de matières actives FRAC G1 (inhibiteurs de la synthèse des stérols; ISS). ","fr","13714","","Obligation","","","","","",""
"C7E9693D-AAC7-4589-AFD1-B24AB31599BA-de","C7E9693D-AAC7-4589-AFD1-B24AB31599BA","","0","SPa 1: Zur Vermeidung einer Resistenzbildung maximal 4 Behandlungen pro Kultur und Jahr mit Produkten aus der Wirkstoffgruppe FRAC G1 (Sterolsynthesehemmer, SSH).","de","13714","","Obligation","","","","","",""
"C802BB34-4793-4CDE-8820-CC2FC369A14D-fr","C802BB34-4793-4CDE-8820-CC2FC369A14D","","0","fumigène","fr","FU","","FormulationCode","","","","","",""
"C802BB34-4793-4CDE-8820-CC2FC369A14D-it","C802BB34-4793-4CDE-8820-CC2FC369A14D","","0","fumogeno (fumigante)","it","FU","","FormulationCode","","","","","",""
"C802BB34-4793-4CDE-8820-CC2FC369A14D-de","C802BB34-4793-4CDE-8820-CC2FC369A14D","","0","Räuchermittel","de","FU","","FormulationCode","","","","","",""
"C802BB34-4793-4CDE-8820-CC2FC369A14D-en","C802BB34-4793-4CDE-8820-CC2FC369A14D","","0","Smoke generator","en","FU","","FormulationCode","","","","","",""
"C80F23CADDB399FECA7EBB000D334914DD02-fr","C80F23CADDB399FECA7EBB000D334914DD02","","","4 par parcelle et année.","fr","","","ApplicationComment","","","","4","parcelle et année","MaxAppPer"
"C80F23CADDB399FECA7EBB000D334914DD02-en","C80F23CADDB399FECA7EBB000D334914DD02","","","4 per .","en","","","ApplicationComment","","","","4","","MaxAppPer"
"C80F23CADDB399FECA7EBB000D334914DD02-it","C80F23CADDB399FECA7EBB000D334914DD02","","","4 per particella e anno.","it","","","ApplicationComment","","","","4","particella e anno","MaxAppPer"
"C80F23CADDB399FECA7EBB000D334914DD02-de","C80F23CADDB399FECA7EBB000D334914DD02","","","4 pro Parzelle und Jahr.","de","","","ApplicationComment","","","","4","Parzelle und Jahr","MaxAppPer"
"C82694E1607819E4765864D108A972A13E4C-de","C82694E1607819E4765864D108A972A13E4C","","","BBCH 37 - 61","de","","","ApplicationComment","37","61","","","","BBCHStage"
"C82694E1607819E4765864D108A972A13E4C-en","C82694E1607819E4765864D108A972A13E4C","","","BBCH 37 - 61","en","","","ApplicationComment","37","61","","","","BBCHStage"
"C82694E1607819E4765864D108A972A13E4C-fr","C82694E1607819E4765864D108A972A13E4C","","","BBCH 37 - 61","fr","","","ApplicationComment","37","61","","","","BBCHStage"
"C82694E1607819E4765864D108A972A13E4C-it","C82694E1607819E4765864D108A972A13E4C","","","BBCH 37 - 61","it","","","ApplicationComment","37","61","","","","BBCHStage"
"C8280448-E157-4A14-9697-E08EA4A1CBD8-en","C8280448-E157-4A14-9697-E08EA4A1CBD8","","0","","en","","","ApplicationComment","","","","","",""
"C8280448-E157-4A14-9697-E08EA4A1CBD8-it","C8280448-E157-4A14-9697-E08EA4A1CBD8","","0","In post-emergenza.","it","","","ApplicationComment","","","","","",""
"C8280448-E157-4A14-9697-E08EA4A1CBD8-de","C8280448-E157-4A14-9697-E08EA4A1CBD8","","0","Nachauflauf.","de","","","ApplicationComment","","","","","",""
"C8280448-E157-4A14-9697-E08EA4A1CBD8-fr","C8280448-E157-4A14-9697-E08EA4A1CBD8","","0","post-levée.","fr","","","ApplicationComment","","","","","",""
