NK_Codetable_Pest,NK_Codetable_Pest_additionalTextPrimaryKey,NK_Indication,NK_Pest,NK_PestParent,PestType
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,466EB978-0E67-43E6-B960-75F37E2C25D8,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,47D55A39-6F99-4EB4-81EF-059E9D70BA57,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,484D8B20-F1C8-4B0A-8A1F-5E59A70482D3,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,48AF348B-48AC-4939-B0C7-8D19969D52E7,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,4A2C91D1-26DA-4D20-8FD6-5482BD86DF73,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,4AB7DDFE-E7B0-4680-A6D5-04789DE75132,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,4AED7F79-5D3E-446C-85A3-3F990DE848A9,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,4C64DBDA-E252-466A-B283-CE0BD3F3BED7,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,4C805B84-193A-4BE5-8531-81E3978A7A64,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,4FE97DE2-1B65-4470-AC38-8088FD9005B3,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,504C4C85-7785-45B9-AB2A-7E66DFC2D445,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,5172009F-46CE-486C-8E29-28938B8E15C6,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,5188C9C6-6091-40D6-8EB2-2232F0750FB5,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,529CDFF4-CE75-4857-9288-F7B0302AA0B3,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,52DAB442-AEFA-488E-95BC-936F480EEC97,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,52EA973F-70EC-4920-AB99-530666058E58,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,53C432F9-CF7E-4BA6-9F34-7F45AD4506F7,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,53C7CFD7-E894-4067-AAF0-6B0962B5F9BD,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,54A3FDE9-093F-41A4-B3E8-45FDDA036C24,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,5569CBA2-1FFB-49B7-8A7E-6F4E76233DAA,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,57C5A75B-B7DC-4D34-9E6F-41AE13FCD5D9,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,58192A90-85AD-4A68-8B8E-2EAD41C11D43,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,587B5955-AB5E-4A74-8FA9-39C2B62BB9E1,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,589533B5-11C6-41EF-95D9-8EE4DA107C70,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,58DB9BEA-27C6-4871-8954-AA23E833911E,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,5960D13E-2B6A-4235-B031-23E7065B3B6A,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,597AB08D-593C-44BC-8AAD-167AD8356079,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,5ABA3BE0-D32E-405B-9803-E15A6E135475,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,5E6E70C3-F9BB-4D47-BC67-9F69FDFA0AE0,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,600C8927-72B1-4564-B282-A184883FDF91,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,600DD33D-C606-41D4-83BB-198794593D8E,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,603C67EA-C32A-41E8-AA91-C1A3910069BF,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,6080DE9E-ACC3-490E-9767-2874EEA3713A,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,6091A59A-6EBF-45FC-A851-D966A69EB0AD,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,6130D626-A0C9-4772-853F-BA1BE10D3EEA,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,61331F56-0BC1-4961-840E-ED66CD9EFEE7,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,624B1564-C012-4716-8054-094741EA0288,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,62C5729B-6201-453F-AF1D-BB9C37A5588F,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,66A42024-1479-4632-9730-96DF1E628834,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,67BDBE1C-7A0C-4557-9CD6-9C05F25F4B36,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,69891481-A056-48CF-9D45-3BE5CD430E2C,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,6D3773A7-DCC5-4218-8B2E-F9AFF8B6C571,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,70389CD6-E757-45C8-A0EA-6703442624ED,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,70A3CE81-D852-4913-A95E-A998399BCC79,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,710BBD44-67D3-4680-A6F6-0545AC1C4AEE,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,7182E2AC-FB56-42B4-BC8E-74D2A46C6C25,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,7235CF1D-3084-4721-9235-0B547A48D52F,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,723EF01E-06BF-4A03-BD88-F8653E1B5A0F,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,72B55B8B-4DE7-48CE-9E71-9DBCB9011ED6,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,752C5B56-0574-432A-90A4-ED576B707218,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,7568DBA5-F186-4EAD-BB98-5B76661E7F1E,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,794C903E-F8BC-4DDA-937C-09C9664070F4,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,7B9CCF9E-367C-46E8-852C-6D97503AB65D,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,7CBAAD6D-3B52-4BDC-A92A-9F28CFCF5A82,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,7FA1B6F3-E0F0-49ED-A366-ABC0FBD49FDC,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,81BC77C5-5A81-433F-B8F4-00BB65F6A2B5,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,841C521D-887D-4C78-B0EA-FA89FDEDE81E,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,859C7918-AC32-46F1-8287-22302565772F,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,8740182A-6E85-4EDF-BE52-6BF4A84E418F,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,874FB3C5-002E-48C0-A422-E72E7F9D131F,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,8812D106-CD11-472D-815E-26004BAAC0DE,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,8937F436-D6FA-4EFE-BE02-1897FFC9A6B0,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,8947FC07-3FA4-40E6-A041-F41EB9B97428,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,8A9C0443-DFD2-4E0C-8CEB-3267965E895A,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,8A9CE10E-A8CD-4D55-ABBF-5E64D19E170E,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,8CEF5098-9968-40BE-B4DC-914DC91FEAC6,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,8FD7E73F-2072-4213-829A-A717DE5D7673,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,916D7E3F-06D6-4C25-AA87-C963B34E0A91,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,91BF5ADB-5C13-4519-9675-633106D1583D,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,92537B21-8EBB-437F-912C-CDCC0CDF13E4,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,927E6099-AE9E-46B6-AF1D-4321984872DB,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,92BEC25B-2250-4776-A791-59FD9D38D95C,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,93CB7832-8F3D-4AD7-9EF5-ED3E0BE2D22B,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,93F19130-47D3-431F-B024-1AF3C163A888,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,96ABDD14-5FC0-45AC-BEB4-605C07B82D9B,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,96BF4CC2-6AA9-4BEA-B4A2-DA78C5BCB738,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,978F8385-717B-41F5-B4F7-533588193E8F,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,989E98DF-A636-4F1F-ABB5-172D146B47F0,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,9B3C1C05-F629-49D3-BA0F-ED4B5BA66C5E,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,9CE14C81-E240-44FE-B37C-8681CD0F7C1C,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,9D2FACCF-404B-4C0F-838E-F1DACB14FB81,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,9D56C8AA-620E-40EE-BD5D-0B3BBAC839C7,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,9E7D40D1-D154-4503-A456-B14D032C0BB1,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,9F2570B9-6402-4766-8E96-F082BA9E77C9,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,9F276823-9507-4F98-A095-5661506E508C,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,A1C74C27-37FD-41E6-80CE-8BB9A4A170B5,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,A2D2EC96-6A24-4298-A747-EA45A80B0AE5,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,A356D071-D101-4A4E-B536-B57D7064FE13,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,A358AACA-F831-461A-844F-935D7406F367,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,A5143532-2A39-4F05-BA6A-6CE37379BA3B,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,A5E142B7-2EC5-4090-83BD-7AB52595BE0F,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,A670014C-4578-4DEB-B421-E3933489E863,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,A9A89891-51F8-479C-B8D4-CF30201D440F,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,A9EFACA0-F672-403F-B910-F1F36818646B,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,AA251A05-7705-4DE9-A378-91BF9EB705F1,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,ACE0EAE4-14C1-4CCB-8A53-13F823E79E3C,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,AD4824C1-CFD7-42D4-B7B2-8E819CF6A6F7,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,AF427D91-95B8-4207-AB3C-4A497B247C83,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,AFDEB548-65F8-4BC8-A72E-487EEFA0C0EA,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,B07C7FB5-7EF7-4D51-8C92-43DA9ECED319,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,B09F0B18-3049-478E-BC9B-CF00D04FF9F2,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,B17D55FA-DC5D-40E6-B20E-BC5E548D37A6,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,B283CD55-7D64-4EC5-B4F6-6B4A2A09DA10,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,B369DC5D-D182-483F-A893-71EB49761653,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,B4060DE3-FB17-4954-8241-CFAECCDEC9B5,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,B4076105-EBEB-4BE6-AE60-A7C30453184E,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,B597705D-C14D-45B6-97C5-08DFD0479157,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,B5D3F09C-5190-4182-BF61-0C2F43F0F201,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,B6FCD485-3448-49CD-BE09-AFEB8F384F81,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
B19199E6-90D2-4AFB-B926-A0769D92470B,NULL,B96D9ABB-2102-46A7-ACA1-B06BFF4A70A0,75DB3695-1706-4440-873E-19AE0C299DD0,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,80B1EF86-BAE8-47FC-8DDF-7044D8895639,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,81E37CC6-653C-49E6-BE45-570E057D4BCC,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,85394F49-A486-40B5-94FE-B3EC11ED6B5B,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,8AB2972F-F4C8-4769-B2E6-10B896D6C521,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,93EC523F-270C-404A-A787-1DFC821FF2C0,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,961DC99A-7337-42DD-8F8A-721877D842C7,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,96AEAC7D-CBB7-45F4-A697-628BED919C31,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,9E2425A8-DE6F-4A12-8BFC-1B2C9F18B51F,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,A4B5D062-062F-425B-B5E8-2FBC92D55740,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,A58B1305-E924-4149-A30B-034F1BA504CC,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,BCCC7EA4-5114-4F0D-8436-EDB1BA866D87,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,CF3F4063-8353-426C-A945-D88DBC105382,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,D10699AB-207B-4576-82B5-F4F7A28B2EB2,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,D5839891-AE04-422E-9E4F-3620A4BE3639,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,DD120DE9-0D83-4C77-B6BE-64F717EEC778,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,E0B4347A-9FCC-4F8A-B3F8-A3AB2623FC04,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,EF1D771B-03E7-4B95-BCBF-6ED79761375E,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,F15EFF79-EB98-4FEE-8383-19CB2DBACAC0,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,F4A828A7-1655-4575-B98A-4CA25BED158A,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,F9C16756-23F8-4D59-8A34-226F0849BA10,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,F9E82F7F-F177-45A1-925D-D646040718AB,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,FBA76763-DD0E-456C-A92C-AB886ED3D88E,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DBC474EB-6D6E-448F-A7AA-048B5A572F3B,NULL,FD4AFFA5-D334-451D-842A-AFDE8294FFBC,BBC094F6-2002-440F-833C-DE557FB95143,NULL,PEST_FULL_EFFECT
DC0F625E-142E-4D8A-910F-66E4EFEF87D1,NULL,00BA34A4-7216-4049-8D09-1E39E04957E0,5EDE510D-E616-47E6-8A76-AB687852498B,NULL,PEST_FULL_EFFECT
DC0F625E-142E-4D8A-910F-66E4EFEF87D1,NULL,02F720B5-7985-4364-B7BE-E87C9E9C92F2,5EDE510D-E616-47E6-8A76-AB687852498B,NULL,PEST_FULL_EFFECT
DC0F625E-142E-4D8A-910F-66E4EFEF87D1,NULL,09991543-FCC1-4CD3-8C65-A2854792DA39,5EDE510D-E616-47E6-8A76-AB687852498B,NULL,PEST_FULL_EFFECT
DC0F625E-142E-4D8A-910F-66E4EFEF87D1,NULL,37165B7F-A44B-470D-99A4-85C0A3490C55,5EDE510D-E616-47E6-8A76-AB687852498B,NULL,PEST_FULL_EFFECT
